,ST,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRATX,DREM,SCHL,SEX,ESR,FOD1P,OCCP10
1462,17,9,62,2.0,2,2,2.0,2.0,,2.0,9.0,2,6.0,,
1463,17,5,78,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,6.0,,
1464,17,9,57,2.0,2,2,1.0,1.0,,2.0,21.0,2,3.0,6107.0,2010.0
1465,17,11,63,2.0,2,1,2.0,2.0,,2.0,13.0,2,6.0,,
1466,17,7,90,2.0,2,2,1.0,2.0,,2.0,13.0,2,6.0,,
1467,17,11,47,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,
1468,17,31,47,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,9120.0
1469,17,32,48,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,9620.0
1470,17,7,58,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7000.0
1471,17,7,55,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5860.0
1472,17,16,83,2.0,1,2,2.0,2.0,,2.0,16.0,2,6.0,,
1473,17,6,52,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,7700.0
1474,17,7,53,2.0,2,2,1.0,1.0,,2.0,20.0,2,6.0,,2320.0
1475,17,4,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
1476,17,32,68,2.0,2,2,2.0,2.0,,2.0,1.0,1,6.0,,
1477,17,18,65,2.0,2,2,2.0,2.0,,2.0,9.0,2,1.0,,4140.0
1478,17,19,40,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,9920.0
1479,17,18,34,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5600.0
1480,17,7,66,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,6050.0
1481,17,8,64,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,5100.0
1482,17,118,46,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,9120.0
1483,17,72,22,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4600.0
1484,17,72,11,2.0,2,2,,2.0,,2.0,7.0,2,,,
1485,17,96,3,,2,2,,,,,1.0,2,,,
1486,17,17,59,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,4001.0,5100.0
1487,17,17,55,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,6107.0,
1488,17,11,17,2.0,2,2,2.0,2.0,,1.0,14.0,1,1.0,,5240.0
1489,17,15,85,2.0,1,1,1.0,2.0,,2.0,11.0,2,6.0,,
1490,17,18,28,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
1491,17,17,8,2.0,2,2,,2.0,,2.0,4.0,1,,,
1492,17,23,43,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,7630.0
1493,17,21,41,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4600.0
1494,17,27,15,2.0,2,2,2.0,2.0,,2.0,11.0,1,,,
1495,17,22,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
1496,17,25,3,,2,2,,,,,2.0,2,,,
1497,17,12,71,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,
1498,17,19,45,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,1902.0,20.0
1499,17,23,49,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,350.0
1500,17,11,57,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3600.0,3160.0
1501,17,13,57,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6207.0,800.0
1502,17,18,27,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,5506.0,2100.0
1503,17,13,24,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6207.0,800.0
1504,17,29,70,2.0,2,2,2.0,2.0,,2.0,9.0,1,6.0,,
1505,17,29,64,2.0,2,2,2.0,1.0,,2.0,9.0,2,6.0,,
1506,17,47,43,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,7750.0
1507,17,7,22,2.0,2,2,2.0,2.0,,1.0,13.0,2,6.0,,4720.0
1508,17,13,32,2.0,2,2,2.0,2.0,,2.0,21.0,2,3.0,6200.0,9920.0
1509,17,8,62,2.0,2,2,2.0,2.0,,2.0,18.0,1,6.0,,2830.0
1510,17,8,55,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,735.0
1511,17,6,60,1.0,2,2,2.0,1.0,,2.0,22.0,2,6.0,5200.0,
1512,17,14,55,2.0,2,2,2.0,1.0,,2.0,16.0,2,1.0,,5700.0
1513,17,24,31,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1514,17,16,14,2.0,2,2,,2.0,,2.0,9.0,1,,,
1515,17,22,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
1516,17,16,8,2.0,2,2,,2.0,,2.0,5.0,1,,,
1517,17,23,6,2.0,2,2,,2.0,,2.0,3.0,2,,,
1518,17,7,77,2.0,2,2,2.0,1.0,2.0,2.0,17.0,1,6.0,,
1519,17,7,61,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1520,17,25,43,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4800.0
1521,17,60,26,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,4101.0,4850.0
1522,17,57,25,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7750.0
1523,17,24,48,2.0,1,2,2.0,2.0,,2.0,16.0,2,6.0,,4760.0
1524,17,22,17,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
1525,17,17,64,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,4350.0
1526,17,43,53,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,4720.0
1527,17,50,45,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
1528,17,44,14,2.0,2,2,,2.0,,2.0,10.0,2,,,
1529,17,26,54,2.0,2,2,2.0,2.0,,2.0,21.0,1,3.0,5501.0,735.0
1530,17,22,44,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6206.0,4800.0
1531,17,28,79,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,6.0,,
1532,17,29,80,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1533,17,16,28,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8140.0
1534,17,26,27,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3600.0
1535,17,16,87,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
1536,17,15,79,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4610.0
1537,17,13,24,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,430.0
1538,17,19,58,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,5200.0,2100.0
1539,17,20,55,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2304.0,2540.0
1540,17,21,23,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6402.0,4760.0
1541,17,35,83,2.0,1,1,1.0,1.0,,2.0,15.0,2,6.0,,
1542,17,30,52,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,1.0,,6230.0
1543,17,2,74,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1544,17,3,75,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7240.0
1545,17,7,45,2.0,2,2,2.0,2.0,,2.0,9.0,2,1.0,,8810.0
1546,17,10,48,2.0,2,2,2.0,2.0,,2.0,6.0,1,1.0,,9620.0
1547,17,18,28,2.0,2,2,1.0,2.0,,1.0,9.0,1,6.0,,
1548,17,7,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
1549,17,8,14,2.0,2,2,,2.0,,2.0,11.0,1,,,
1550,17,10,10,2.0,2,2,,2.0,,2.0,6.0,2,,,
1551,17,12,4,,2,2,,,,,1.0,2,,,
1552,17,13,79,2.0,2,2,1.0,2.0,,2.0,4.0,1,6.0,,
1553,17,11,75,2.0,2,2,1.0,1.0,,2.0,7.0,2,6.0,,
1554,17,26,51,2.0,2,2,2.0,2.0,,2.0,15.0,1,6.0,,8810.0
1555,17,36,45,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,6100.0,
1556,17,29,53,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3401.0,430.0
1557,17,39,51,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6200.0,4710.0
1558,17,14,63,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,5620.0
1559,17,15,62,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
1560,17,15,20,1.0,2,1,1.0,1.0,,1.0,12.0,1,6.0,,
1561,17,31,33,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6107.0,3255.0
1562,17,35,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
1563,17,55,7,2.0,2,2,,2.0,,2.0,4.0,2,,,
1564,17,23,4,,2,2,,,,,1.0,2,,,
1565,17,28,69,2.0,1,2,2.0,2.0,,2.0,22.0,1,3.0,1100.0,7330.0
1566,17,26,69,1.0,1,1,2.0,1.0,,2.0,20.0,2,6.0,,
1567,17,12,39,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3700.0,1107.0
1568,17,15,42,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,4101.0,1550.0
1569,17,15,9,2.0,2,2,,2.0,,2.0,5.0,1,,,
1570,17,17,4,,2,2,,,,,2.0,2,,,
1571,17,18,70,2.0,2,2,2.0,2.0,,2.0,23.0,2,6.0,6110.0,
1572,17,18,76,2.0,2,2,1.0,1.0,,2.0,18.0,2,6.0,,
1573,17,21,55,1.0,2,2,1.0,1.0,,2.0,1.0,2,6.0,,2340.0
1574,17,9,59,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,8965.0
1575,17,9,62,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8965.0
1576,17,14,78,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1577,17,23,50,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,9620.0
1578,17,23,62,2.0,2,2,1.0,1.0,,1.0,13.0,1,6.0,,
1579,17,21,36,2.0,2,2,2.0,2.0,,1.0,16.0,2,6.0,,3930.0
1580,17,6,63,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
1581,17,7,63,1.0,2,2,1.0,1.0,1.0,2.0,21.0,1,6.0,6200.0,
1582,17,11,85,2.0,2,2,2.0,1.0,,2.0,17.0,2,6.0,,
1583,17,20,56,2.0,2,2,2.0,1.0,,2.0,20.0,1,1.0,,6355.0
1584,17,21,24,1.0,2,2,1.0,1.0,,1.0,16.0,1,6.0,,
1585,17,14,79,2.0,2,2,2.0,2.0,,2.0,17.0,2,6.0,,
1586,17,39,35,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4760.0
1587,17,40,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
1588,17,43,2,,2,2,,,,,,2,,,
1589,17,22,34,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6105.0,2630.0
1590,17,20,35,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,9130.0
1591,17,31,36,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,9600.0
1592,17,18,54,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4220.0
1593,17,15,54,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,8810.0
1594,17,43,36,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6004.0,2630.0
1595,17,11,59,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6201.0,800.0
1596,17,12,19,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4600.0
1597,17,15,53,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,5700.0
1598,17,12,60,2.0,2,2,2.0,2.0,,2.0,17.0,1,3.0,,6230.0
1599,17,13,49,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4840.0
1600,17,15,31,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1105.0,205.0
1601,17,10,31,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,1104.0,2200.0
1602,17,12,2,,2,2,,,,,,2,,,
1603,17,13,0,,2,2,,,,,,2,,,
1604,17,33,53,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,9130.0
1605,17,28,49,2.0,2,2,2.0,2.0,,2.0,18.0,2,3.0,,4760.0
1606,17,6,60,1.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
1607,17,19,45,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4720.0
1608,17,31,19,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,7840.0
1609,17,18,10,2.0,2,2,,2.0,,2.0,6.0,1,,,
1610,17,15,56,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3600.0
1611,17,16,58,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,7750.0
1612,17,16,57,2.0,2,2,2.0,1.0,,2.0,16.0,2,6.0,,
1613,17,43,31,2.0,2,2,2.0,2.0,,2.0,17.0,1,3.0,,8220.0
1614,17,11,63,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,6.0,2599.0,
1615,17,12,58,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
1616,17,1,29,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2304.0,230.0
1617,17,32,47,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6402.0,
1618,17,36,48,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5501.0,4920.0
1619,17,35,10,2.0,2,2,,2.0,,2.0,8.0,1,,,
1620,17,36,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
1621,17,12,59,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,5501.0,9130.0
1622,17,11,53,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5160.0
1623,17,4,79,2.0,2,2,2.0,1.0,,2.0,16.0,2,6.0,,
1624,17,25,80,2.0,1,1,2.0,2.0,,2.0,16.0,2,6.0,,
1625,17,24,66,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,3600.0,3060.0
1626,17,17,62,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,3600.0,3645.0
1627,17,14,20,2.0,2,2,2.0,1.0,,2.0,19.0,1,1.0,,5320.0
1628,17,20,50,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,1410.0
1629,17,27,40,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
1630,17,28,13,2.0,2,2,,2.0,,2.0,10.0,1,,,
1631,17,22,39,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,3850.0
1632,17,19,59,2.0,2,2,2.0,1.0,,2.0,20.0,2,1.0,,2540.0
1633,17,21,63,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,2540.0
1634,17,22,41,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2304.0,2310.0
1635,17,11,64,2.0,2,1,2.0,1.0,,2.0,18.0,2,6.0,,
1636,17,24,46,2.0,2,2,2.0,1.0,,2.0,17.0,2,3.0,,4010.0
1637,17,18,22,2.0,2,2,1.0,2.0,,1.0,12.0,2,3.0,,9620.0
1638,17,17,20,2.0,2,2,2.0,2.0,,1.0,16.0,1,2.0,,3740.0
1639,17,12,9,2.0,2,2,,2.0,,2.0,7.0,2,,,
1640,17,26,62,2.0,2,2,2.0,1.0,,2.0,22.0,2,1.0,2399.0,5840.0
1641,17,49,52,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,5550.0
1642,17,14,63,1.0,2,2,1.0,1.0,,2.0,16.0,1,6.0,,
1643,17,6,34,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6940.0
1644,17,6,34,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5840.0
1645,17,5,7,2.0,2,2,,2.0,,2.0,4.0,2,,,
1646,17,9,4,,2,2,,,,,2.0,1,,,
1647,17,8,3,,2,2,,,,,1.0,1,,,
1648,17,47,21,2.0,2,2,2.0,2.0,,2.0,14.0,2,3.0,,4720.0
1649,17,51,1,,2,2,,,,,,1,,,
1650,17,17,43,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,6102.0,3230.0
1651,17,13,44,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,6001.0,6200.0
1652,17,29,38,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6212.0,110.0
1653,17,29,35,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6206.0,4700.0
1654,17,32,3,,2,2,,,,,1.0,1,,,
1655,17,9,58,2.0,2,2,2.0,2.0,2.0,1.0,14.0,1,6.0,,
1656,17,2,46,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5120.0
1657,17,2,14,2.0,2,2,,2.0,,2.0,11.0,2,,,
1658,17,5,54,2.0,2,2,2.0,1.0,2.0,2.0,18.0,1,6.0,,
1659,17,5,55,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,8310.0
1660,17,5,78,2.0,1,2,2.0,2.0,2.0,2.0,14.0,1,6.0,,
1661,17,7,73,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1662,17,15,82,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1663,17,27,52,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,
1664,17,23,36,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,1460.0
1665,17,23,34,2.0,2,2,2.0,2.0,,2.0,13.0,2,1.0,,5120.0
1666,17,20,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
1667,17,25,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
1668,17,23,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
1669,17,28,70,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1670,17,31,72,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,6.0,,
1671,17,39,45,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,5200.0,
1672,17,46,48,2.0,2,2,2.0,2.0,2.0,2.0,23.0,1,1.0,5003.0,3060.0
1673,17,40,17,2.0,2,2,2.0,2.0,,2.0,13.0,2,1.0,,3955.0
1674,17,34,15,2.0,2,2,2.0,2.0,,2.0,11.0,1,,,
1675,17,42,12,2.0,2,2,,2.0,,2.0,8.0,1,,,
1676,17,24,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,7010.0
1677,17,7,63,2.0,1,1,1.0,1.0,,1.0,17.0,1,6.0,,4220.0
1678,17,1,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5860.0
1679,17,32,33,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,1107.0
1680,17,35,25,2.0,2,2,2.0,2.0,,2.0,20.0,2,2.0,,8760.0
1681,17,12,46,2.0,2,2,2.0,2.0,,2.0,17.0,1,6.0,,9620.0
1682,17,21,46,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,5200.0,1820.0
1683,17,20,40,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,4900.0
1684,17,14,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
1685,17,22,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
1686,17,2,44,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2720.0
1687,17,3,47,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,205.0
1688,17,3,18,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6050.0
1689,17,8,72,2.0,2,2,2.0,2.0,,2.0,11.0,2,3.0,,4610.0
1690,17,11,52,2.0,2,2,2.0,2.0,,2.0,11.0,2,1.0,,8300.0
1691,17,35,33,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,3800.0
1692,17,5,45,2.0,2,2,2.0,2.0,,2.0,17.0,2,6.0,,
1693,17,3,46,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6230.0
1694,17,35,32,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5510.0
1695,17,31,32,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5510.0
1696,17,17,57,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,3700.0,2200.0
1697,17,19,54,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,3700.0,2200.0
1698,17,11,21,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,8300.0
1699,17,17,39,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,6320.0
1700,17,24,13,2.0,2,2,,2.0,,2.0,9.0,1,,,
1701,17,21,66,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,4420.0
1702,17,30,69,2.0,2,2,2.0,2.0,,2.0,18.0,1,6.0,,
1703,17,25,37,2.0,2,1,2.0,1.0,,1.0,18.0,1,3.0,,9920.0
1704,17,31,29,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,3420.0
1705,17,23,3,,2,2,,,,,1.0,2,,,
1706,17,8,24,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
1707,17,20,73,2.0,2,2,2.0,1.0,,1.0,16.0,2,6.0,,
1708,17,21,47,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
1709,17,24,4,,2,2,,,,,1.0,1,,,
1710,17,2,80,2.0,1,2,2.0,2.0,,2.0,22.0,2,6.0,2304.0,
1711,17,11,76,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,9130.0
1712,17,13,78,2.0,2,1,1.0,1.0,,2.0,16.0,2,6.0,,
1713,17,27,47,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5700.0
1714,17,9,50,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8965.0
1715,17,9,52,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8965.0
1716,17,7,37,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6107.0,3255.0
1717,17,6,39,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6201.0,20.0
1718,17,5,8,2.0,2,2,,2.0,,2.0,5.0,1,,,
1719,17,6,4,,2,2,,,,,1.0,1,,,
1720,17,36,32,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,2010.0
1721,17,41,30,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,7420.0
1722,17,12,53,2.0,2,2,2.0,2.0,,2.0,19.0,2,3.0,,9130.0
1723,17,11,19,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,5860.0
1724,17,14,37,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2408.0,110.0
1725,17,20,34,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,5506.0,
1726,17,13,5,2.0,2,2,,2.0,,2.0,2.0,1,,,
1727,17,18,3,,2,2,,,,,1.0,1,,,
1728,17,5,52,2.0,2,2,2.0,1.0,,2.0,16.0,1,6.0,,
1729,17,3,31,2.0,2,2,2.0,1.0,,1.0,11.0,1,3.0,,9620.0
1730,17,2,63,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
1731,17,14,66,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,4760.0
1732,17,15,34,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,4110.0
1733,17,31,31,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5560.0
1734,17,33,16,2.0,2,2,2.0,2.0,,2.0,12.0,1,6.0,,
1735,17,40,12,2.0,2,2,,2.0,,2.0,10.0,2,,,
1736,17,40,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
1737,17,38,3,,2,2,,,,,1.0,1,,,
1738,17,16,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
1739,17,13,38,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6209.0,2000.0
1740,17,14,15,2.0,2,2,2.0,2.0,,2.0,13.0,2,,,
1741,17,11,66,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,7700.0
1742,17,11,65,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1743,17,50,30,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9130.0
1744,17,51,24,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9130.0
1745,17,51,24,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9600.0
1746,17,10,67,2.0,2,2,2.0,2.0,,2.0,22.0,1,6.0,2314.0,2310.0
1747,17,9,57,1.0,2,2,1.0,1.0,2.0,2.0,17.0,1,6.0,,
1748,17,11,57,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5620.0
1749,17,19,69,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2310.0,
1750,17,1,39,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,4901.0,2040.0
1751,17,5,67,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
1752,17,13,42,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4220.0
1753,17,1,47,2.0,2,2,2.0,2.0,,1.0,16.0,1,6.0,,
1754,17,22,57,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
1755,17,24,58,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,6402.0,2100.0
1756,17,30,21,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,9620.0
1757,17,3,45,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2416.0,430.0
1758,17,3,42,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6110.0,230.0
1759,17,3,11,2.0,2,2,,2.0,,2.0,7.0,2,,,
1760,17,29,81,2.0,1,1,1.0,2.0,,2.0,19.0,1,6.0,,
1761,17,24,78,2.0,2,2,2.0,2.0,2.0,2.0,19.0,2,6.0,,
1762,17,23,84,2.0,1,2,2.0,2.0,,2.0,16.0,2,6.0,,
1763,17,21,75,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
1764,17,12,69,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
1765,17,9,29,2.0,2,2,2.0,2.0,,2.0,11.0,1,6.0,,
1766,17,26,47,2.0,2,2,2.0,2.0,1.0,2.0,22.0,1,1.0,2503.0,1320.0
1767,17,28,48,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5700.0
1768,17,7,81,2.0,1,2,1.0,1.0,,2.0,11.0,1,6.0,,
1769,17,7,77,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
1770,17,12,89,1.0,2,1,1.0,1.0,,2.0,19.0,2,6.0,,
1771,17,2,36,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,7700.0
1772,17,3,3,,2,2,,,,,1.0,2,,,
1773,17,2,34,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,4720.0
1774,17,23,23,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,8965.0
1775,17,34,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
1776,17,30,2,,2,2,,,,,,1,,,
1777,17,32,54,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4820.0
1778,17,15,24,2.0,2,2,2.0,2.0,,2.0,18.0,1,3.0,,8965.0
1779,17,16,21,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,9920.0
1780,17,16,51,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,9150.0
